,TSPAN6,TNMD,DPM1,SCYL3,C1orf112,FGR,CFH,FUCA2,GCLC,NFYA,STPG1,NIPAL3,LAS1L,ENPP4,SEMA3F,CFTR,ANKIB1,KRIT1,RAD52,BAD,LAP3,CD99,HS3ST1,WNT16,HECW1,MAD1L1,LASP1,SNX11,TMEM176A,M6PR,KLHL13,CYP26B1,ICA1,DBNDD1,ALS2,CASP10,CFLAR,TFPI,NDUFAF7,RBM5,MTMR7,SLC7A2,ARF5,SARM1,POLDIP2,PLXND1,AK2,CD38,FKBP4,KDM1A,RBM6,CAMKK1,RECQL,CCDC132,HSPB6,ARHGAP33,NDUFAB1,PDK4,SLC22A16,ZMYND10,ABCB5,ARX,SLC25A13,ST7,CDC27,SLC4A1,CALCR,HCCS,DVL2,PRSS22,UPF1,SKAP2,SLC25A5,CCDC109B,HOXA11,POLR2J,MEOX1,THSD7A,LIG3,RPAP3,ACSM3,CIAPIN1,SPPL2B,FAM214B,COPZ2,PRKAR2B,MSL3,CREBBP,BZRAP1,MPO,PON1,GCFC2,WDR54,CROT,ABCB4,RHBDD2,SOX8,IBTK,ZNF195,MYCBP2
CVCL_1525,3.488123199,0,4.776106794,2.574418553,3.086712607,0.053790027,0.035717022,0.677840487,3.685511569,4.390525831,1.792290321,2.277836011,4.120013607,3.592188496,1.09985715,0,3.717540442,3.630105968,1.949264995,3.808722556,3.744448079,2.591637106,1.893162543,0.35549433,0.010246211,3.397924518,4.039939085,3.244987724,4.333731373,4.497468266,2.832399376,2.011618758,4.893218832,4.567090317,3.337129778,0.065956039,2.431878398,0.096875361,3.147716697,4.134441524,3.403526332,1.639106418,6.349256627,3.923038032,5.24433801,3.087807302,4.840203682,0.104393303,5.854700625,4.966635558,3.980399165,1.789915417,4.766725385,2.915422411,0.878694267,4.009221849,4.874842917,0.868208888,0.482712875,0.894060206,0,0.040866813,3.80778047,2.523454365,3.901952356,0,0.079969567,3.674351704,4.515239193,0.055696498,4.780877525,3.580061011,6.246870157,2.975001713,1.795925696,5.781363933,0,0.913680089,4.275606906,3.807506485,0.069477874,4.68396711,4.833871337,0.969469091,1.11404542,2.826495014,2.608519704,1.675861363,2.337212126,0.03418914,1.1171754,3.406707069,4.431978414,1.491787511,0.011697361,4.516769273,0.007851482,4.021979259,3.561149111,3.355865057
CVCL_1526,3.280220566,0.055231528,4.591608392,2.863469987,3.094169334,0.261063923,0.112232286,3.654124437,3.22608455,3.670864771,2.614116989,4.248067385,4.490467967,3.820117926,4.210014191,0.008177148,3.548357235,4.12774076,3.130415219,3.332149014,4.284334639,3.440178422,0.542543353,0.283027776,0.336049631,3.197914729,3.839746907,3.038942436,1.217485682,4.109081191,1.504224266,2.49204308,3.269138553,4.036345198,3.406953368,0.107909191,2.363823761,0.092486625,2.893764996,4.73828803,2.94459172,0.112904335,5.897114363,3.452030424,5.123258814,3.881392428,4.595844028,0.181382591,5.184761226,5.697730105,4.194698064,3.489197067,4.541658842,3.843507418,0.966390362,4.503109293,4.852237025,1.091069197,0.284915072,3.956888504,0,0.192249808,3.925700578,2.400064153,4.27631138,0.120711714,0.269739946,3.709015694,4.027972929,0.567477326,4.603113481,3.487450673,7.092978343,1.969438849,0.491131828,5.376267549,0.022282238,2.165404326,4.444024112,3.716957356,0.365768426,4.770845679,4.496833576,1.79387028,0.733791223,0.180362615,3.235657584,4.295664557,2.656577944,0.170158093,0.02344618,3.443821772,4.170471444,2.385906877,0.029428248,4.785192541,1.503827292,3.716648792,3.295984384,3.705124383
CVCL_1529,3.797447789,0.026287142,4.570938786,1.659774378,1.956052747,0.077172431,0.093005628,4.435985753,4.598433874,4.417494938,1.603662946,2.541720355,4.070115552,3.121455662,0.948937373,0,4.16186482,3.872859597,2.577180806,2.817710525,4.853744288,0.247431956,0.91489961,0.123537118,0.537875075,2.694690123,4.819718871,3.416031675,0.209820956,4.680639052,1.566900307,0.078088921,4.252036312,4.032952708,3.102580757,0.040834968,2.278109867,0.489512294,3.567833839,4.019220094,2.612230398,3.80725309,5.431265124,0.295143721,5.394339045,2.554155471,4.62474307,0.015011553,5.535422458,6.023684198,3.790310207,2.470429966,4.623363958,3.246450017,0.270980495,3.107206981,5.089487857,0.123891934,0.864689224,0.193917182,0.00462044,2.15566195,3.4544109,1.985399434,4.806415154,0,0.086447085,4.433376583,3.60373106,0.186213919,4.643585929,3.491078679,6.784473123,4.461984993,0.138635064,5.160203892,0,1.712734913,4.273547902,4.393760601,0.096900767,3.884390475,3.446782422,0.255446924,0.931119508,3.264178269,3.327272633,3.979087587,2.75021995,0.334762235,0.117985619,3.131064594,2.859978703,1.389116888,0.00698914,1.78105966,0.013956169,3.599731144,3.561288473,2.981933104
CVCL_1530,3.724184158,0,4.852061068,2.38973149,2.598135099,0.125352486,0.660710406,5.01935118,5.013279506,3.565113948,1.619140986,2.519880035,3.082211232,0.019754126,1.863064787,0,3.665167957,3.241853335,2.264239719,3.599719674,3.59355503,4.363970724,0.046612019,0.011318064,0.009253897,2.88055294,5.075344002,2.809734602,0.033115247,4.874584238,1.475965443,2.373631538,3.744868679,4.093559864,2.313445991,1.371535124,2.721100562,4.370117955,3.053357972,3.685811681,1.048604326,4.531884988,5.577213474,0.982215884,5.047939325,3.577981747,4.077580197,0.292923283,5.667994423,4.840829997,3.395320786,1.231994475,4.20020284,2.802891479,0.320052961,1.146742967,4.581563232,1.269351022,0,0.118211655,0.013948048,0.068576619,4.087438149,2.801235545,3.649933838,0.025698126,0.08797736,3.574509353,4.231946189,4.141350992,3.711666967,4.218478617,6.691219387,3.655961495,1.981076813,5.7871438,0.013625875,0.064415328,3.419769305,3.973089869,0.097116655,3.891932493,2.774669516,1.666087458,0.234086693,3.052802779,1.779560909,3.020372659,0.035543114,0.047259331,0.242639263,2.543035822,1.042040695,1.944039522,0.003035708,4.195006186,0,3.892181649,2.257880321,2.47136031
CVCL_1531,3.451307222,0,4.925975721,2.123357849,2.278047607,0.047090431,3.980433739,4.778420435,5.059881852,3.257653076,1.682921444,2.656604182,3.310000353,2.354368988,2.895019873,0.003220249,3.576241905,3.428045966,1.903454203,2.85114781,4.398570329,4.953828297,2.114582756,0.05007321,1.584492155,2.486952679,4.754553202,2.874279226,0.527502108,4.090598997,0.764404554,2.640383747,3.796172564,3.085667289,2.174907856,1.627716989,2.338119565,3.529445324,2.979750347,3.72559334,1.516473581,5.48709665,4.797555515,0.255122109,5.337369098,1.725293492,4.445882189,0.049378771,5.358743151,4.39393281,3.369068856,2.653131386,3.287385416,3.154167639,0.441936799,1.220129404,4.884823521,1.484316878,0,0.176103198,0.010282488,0.453596971,4.274392721,1.796323804,3.620890679,0.016647079,0.011796005,3.457168832,3.241221394,3.862654761,3.518449751,3.886843358,6.687548587,2.572649282,1.817093675,5.965576105,0.008790014,0.110234278,3.560750397,3.324430051,0.457240081,3.827931707,2.509508294,2.095987964,0.664102782,0.82653962,2.087359598,2.547379434,0.003102904,0.006897902,0.201790197,2.462037513,3.19695308,2.392852324,0.060631789,3.907194666,0.068225338,3.948769477,2.347383229,2.404820274
CVCL_1532,4.301343593,0,4.785865904,2.718136141,1.617894596,0.124908078,0.11695593,4.244533984,4.045956447,3.579231834,1.854399786,2.70622132,3.898950419,3.056590029,1.834251546,0.014846585,3.920004176,3.808022427,2.536018187,2.420105636,3.787710794,4.844525549,1.342799993,0.222689611,0.003972274,2.2471072,4.816606709,3.26485929,0.250897399,4.465253491,0.911398495,2.731856656,3.992388488,3.251724058,2.652397654,1.563549006,2.461225706,5.270574222,2.837993104,3.967079816,0.142077782,4.185571329,5.608025301,0.998754152,5.140301575,2.263608935,3.946401118,1.973189255,4.372231439,4.339984652,3.426089572,1.478050582,3.968082236,3.100318605,0.220678846,1.09355443,4.287024626,1.122649824,0,0.123049258,0,0.228818766,3.912042298,2.514600847,3.520124951,0.019257916,0.044791734,3.526305493,3.805128734,5.007494417,3.999304512,4.238688047,6.7593581,3.461436909,2.493714129,5.8136186,0.053192202,2.396432828,4.187456319,3.858580176,0.177278678,4.013301734,3.292722021,1.80206417,1.417986138,2.501054147,2.280822624,2.884551267,0.023748903,0.047091977,0.59125369,2.346266988,3.077395157,3.127179525,0.166455186,4.596470272,0.012045148,3.911760356,2.556838987,2.925048941
CVCL_1535,4.099760619,0.031191935,5.126043247,2.609582924,2.990753345,0.063972864,3.384836045,5.006651008,4.76116439,3.511093138,1.388836693,3.226529985,4.137407064,2.662006048,3.207307829,0.013663213,3.381998864,3.598998412,2.271454348,3.117401064,4.580678179,3.954674196,1.406730961,0.145329131,0.87121162,2.684840498,5.13734459,2.692362362,0.580465127,4.633973143,1.682519079,0.172400469,3.337431653,3.436168448,2.711221859,1.730042981,2.146093164,2.176447895,3.235663537,3.92778718,0.165949567,2.666922913,5.753769791,1.117133685,5.505763901,1.490737437,4.10910801,0.008948074,5.866951656,4.590493135,3.268221395,3.335099568,3.815702254,3.063438993,3.210871913,2.045975404,5.156557488,1.144094625,0.033077798,0.04808561,0,0.084969482,4.613023242,2.749616171,3.599838005,0,0.157539087,3.659612935,3.163006564,3.204672498,3.668506436,3.994174029,7.360671106,2.840802041,1.512401859,5.793305852,0,0.076679163,3.623787966,3.347895243,0.102834653,4.347765493,2.605074638,0.720053808,0.935582059,2.460805323,2.872030236,3.164215041,0.35831102,0.014672471,0.130188332,2.640639546,2.044415487,2.636439302,0.189154214,3.870459299,0.032908699,3.940877241,2.898883038,3.066790959
CVCL_1536,1.962734441,0,4.955597555,2.261130368,2.654825471,0.11166485,0.0434554,3.271945419,3.692889442,3.988626235,2.164315245,2.908754612,4.003141131,2.53398406,3.721846704,0,3.398748052,3.673067221,3.198323978,3.703284922,3.376480453,3.877682855,1.531900077,0.127823744,0.007307806,2.611756834,3.332811314,2.889181607,0.338937527,3.5666442,0.047825291,2.840344496,2.885157131,3.991705479,3.363595727,0.044983154,1.209473237,0.287720654,2.961765682,3.957794194,2.256906829,0.106593107,5.706146406,3.912904071,5.140941786,4.052369461,4.269124195,0,6.242760745,6.213695782,4.068302394,4.034992171,5.690056224,2.974237161,0.49197102,3.764866962,5.021879289,0.759919386,0.03544189,0.710515926,0,0.269407712,3.75386926,3.098189953,3.95194602,0.091641591,0.08911954,3.711443622,4.582933648,0.37082163,4.487007138,3.041998416,6.530000241,1.465018397,2.941163961,5.703693425,0,0.034004124,4.203517375,3.701934115,0.128133321,4.534418925,3.612940814,0.807974314,0.124483751,2.353314753,2.359815146,3.778082786,2.22319041,0,0.051893551,2.932961458,4.194981183,1.970271748,0.095781741,4.611324302,1.628098809,3.311580559,3.075173769,3.522482083
CVCL_1537,3.410864144,0.043992541,5.589060711,2.28629517,2.904139479,0.015508401,1.471188306,4.43052839,4.732134761,3.435469582,1.635387795,1.361527992,4.488591498,0.148051593,1.585824743,0.088726529,3.459941097,3.34094784,1.758363847,3.079357578,4.17782437,4.916973908,0.013206001,0.655937427,0.104517884,2.642183861,5.141031613,2.508023908,0.179896062,4.073825079,0.581097127,2.35340066,1.024620042,2.199255087,2.862843775,0.258505565,2.792676019,4.618076379,2.815404117,3.545769201,0.041826362,0.90144673,5.106188539,3.946491442,5.458480293,2.632405031,4.297341652,1.22383435,4.999278687,4.473377124,3.316052084,1.756628156,4.155075148,2.835100603,1.253249617,3.296526545,5.13428104,3.042770337,0,0.889369653,0,0.129669507,3.752930459,2.301031477,3.914407177,0,0.043873642,4.694175347,3.260926756,0.410513233,4.350671731,2.429566906,7.267125114,2.711188295,0.813299352,5.584705169,0.901930826,0.284733423,3.742205322,3.588934125,0.271544511,4.622901142,2.976885746,2.464972413,1.094529351,3.000421838,3.292502324,3.228969208,1.548184018,0.146142642,0.156288947,2.038957825,2.333565581,2.099722088,0.132676964,4.050820804,0.208258936,3.389566449,2.225962996,2.501530227
CVCL_1539,1.882533953,0,4.716092621,2.745347903,2.960558775,0.347857227,0.063795414,5.110160201,4.235118656,3.803952388,2.270946626,3.517617341,3.609184255,4.067062213,2.428777962,0.103850423,4.835883211,4.355009047,2.375545079,3.633554216,4.204971341,3.482729926,2.719834822,0.222186286,0.001816964,2.426990155,4.052152575,3.2732548,2.417349346,4.410067863,0.086898965,1.200183807,4.253244441,2.99370547,3.075315186,0.356564719,2.822971672,0.130779018,2.97103609,4.251377291,3.416223572,3.051193763,5.721207851,2.246724417,4.30748695,3.683226256,4.266138365,0.008908943,4.53834396,5.106334968,4.053154266,1.929715848,5.718615417,3.2109541,0.444401419,3.482580918,4.869842291,5.11471252,0.107693912,1.095910022,0.032350458,1.078282413,4.51622119,3.173311161,4.074753944,0.051999235,0.224172259,3.935987742,3.476657612,1.407641591,4.324057072,3.982020278,6.544272235,3.17669288,0.607219992,5.712973153,0.0185613,0.025310788,3.298942281,3.805893694,0.384405613,3.787563157,4.623559756,2.279437754,0.453173449,1.956120598,2.775665692,3.902077185,1.517148211,0,1.910500293,2.767914167,3.329793657,2.360582775,0.012336369,5.300990228,0.679549366,4.315501709,3.674467955,2.297983106
CVCL_1543,3.049105534,0.012958937,4.252950836,2.660935279,2.093336464,0.081285853,3.964586432,5.089242059,6.240069566,3.838572074,1.654702426,2.478378465,3.528934225,1.882473283,0.152749566,1.323690217,3.137458208,2.560600828,2.187362094,3.44093284,4.193941543,5.086260319,2.619416219,0.019136952,1.728234527,2.43021411,5.22504957,3.138810683,3.010314168,5.188206828,0.153118584,1.162966536,2.979759973,1.657684344,2.816768774,2.11594659,3.233732881,4.47687158,2.470239789,3.736041344,0,0.943161467,5.164612047,1.537802509,5.088335898,5.247463917,4.263051816,0.206774186,4.205555217,3.919889701,3.341923042,2.119488457,4.51729079,2.074411328,1.404765388,1.853503442,4.632575776,0.401137675,0.00551739,0.114887048,0.002262095,1.932949652,2.884389336,1.943945103,4.183737109,0.014627094,0.562365285,3.842765226,3.312756652,1.017951804,4.109739869,4.53615573,6.365796222,3.380701522,1.970530645,4.804931555,0.030573671,0.461866283,3.398616029,3.761825533,2.134502189,4.434072904,3.408584202,2.286238274,2.803319782,0.682079726,2.378996096,4.383936623,0.714476814,0.012109654,0.016236064,2.427014665,3.46632005,1.427882033,0,3.548119807,0.575849096,4.349311706,2.776418358,2.604879355
CVCL_1544,1.849276838,0,4.883693606,1.575014099,2.425353101,0.02985202,1.619518868,5.020306357,2.509354211,3.167912286,1.987461457,3.859288878,3.773576112,2.160120489,2.846218867,0.021062744,3.590606865,3.404192103,2.41472735,4.03925664,4.108821278,5.134365288,0.003222399,0.016009147,0.431086405,2.993338269,5.756762691,2.950698158,0,5.004178488,0.04422071,1.574953358,1.869527712,2.730990262,1.963151524,0.584902248,3.382155026,0.120667992,2.548355546,3.490290559,0.608780314,3.926466437,5.344410648,3.156106662,5.3888326,3.484910412,4.571957148,0.122156344,5.61214952,4.366013545,3.431855234,1.863512773,4.990757797,2.63128281,0.25491371,1.756347515,4.765544845,0.007335152,0.020618633,0.073493889,0,0.018133198,3.779131965,2.138322918,3.918966767,0.018290355,0,4.212178599,3.299205733,0.159322767,3.953658264,4.026970316,6.634400462,3.756523988,0.033650602,5.856481129,0.028738137,0,2.891256902,3.77104551,0.063655874,4.421629305,2.734747616,2.452557117,2.857702118,0.583474488,2.396395485,3.3996394,0.152017499,0.030033232,0,2.742093053,3.665687397,1.827269595,0.008552463,3.312950603,0.698027301,3.658394921,2.410505098,2.097445673
CVCL_1545,2.91737339,0,4.953372014,2.322222721,2.367421183,0.10618314,1.316217402,4.214793881,2.895029217,3.175166577,1.338030478,2.386486928,3.863677645,2.266223229,2.527736616,0.023070467,3.745740763,3.327989696,2.432460553,3.25281644,4.397545174,4.145534218,0.013165965,0.064214087,0.084589375,3.132642135,5.528319198,3.092048716,0.1954473,5.22425954,0.324960762,1.46824805,2.563236794,3.488176765,3.051441799,1.295942288,3.743873419,4.759226877,3.100187175,3.696680427,0.073731226,0.226650412,4.927133938,2.087974323,5.199207933,4.687241561,5.003340925,0.05199765,5.519851987,4.961127004,3.358925254,1.443288352,4.10989545,2.760812097,0.364307479,2.613187184,4.956487996,0.549084319,0,0.378089484,0,0.036902543,3.846755241,2.674833795,4.176378364,0.087113708,0.207327782,3.915865796,3.204428448,0.219247302,4.319635085,2.097552898,6.930018097,3.909840547,0.722297108,5.763656426,0.01584959,0.072801661,3.607636387,3.771768176,0.563184026,4.8161202,3.082624123,2.697093069,1.594364786,2.671448391,2.485818917,3.813345192,0.057337758,0.02475238,0,2.709036581,4.521406204,2.157166485,0.007032378,4.024761574,1.035158471,3.600718998,2.651630808,2.708397973
CVCL_1546,4.17825465,0,4.447203929,1.881493349,2.357744331,0.034525381,3.065972436,4.756040797,3.429692201,3.571255266,2.163994797,3.632413346,3.698980666,1.785161385,0.328581547,0.035577681,4.219524247,3.360735069,2.374498187,2.266022655,4.188005228,4.044789862,2.70871209,0.22079197,0.00870605,2.705649432,5.214465903,2.773716716,0.163171223,5.340989521,1.913356277,1.149507981,3.13699937,3.652895795,2.376056037,2.298396148,3.777191385,4.109657372,2.427865718,4.343858439,0.065052629,0.391175589,5.803198423,0.95195107,5.109059869,2.621683884,4.164676572,0.327467857,5.740393443,4.58638589,3.78387058,1.711104885,4.550006676,3.09606002,0.144921101,1.711548949,4.598430473,0.843498047,0.006417021,0.27338477,0.013093356,0.672567423,3.569043397,2.779533641,3.313057062,0,0.023916277,3.791160641,3.245553103,4.731166475,4.116973345,4.472256361,6.967857082,3.851361864,0.020942324,6.066536807,0.044101975,1.447271103,3.324625813,3.181574342,1.455671178,4.078423995,2.766378127,2.232125488,1.978200688,1.666088782,2.424434179,3.398770048,0.241290399,0.198286026,0.213243743,2.161070518,2.653509926,2.639008853,0.046741913,4.390413846,0,3.670631943,2.562752823,1.710138249
CVCL_1547,3.350688534,0,5.53428,1.708675927,2.073040314,0.032572456,0.592852407,2.489465695,3.155896507,3.376170141,1.021326109,1.212998517,4.370083607,1.537103636,0.659264086,0.518729393,3.432224218,3.466249964,2.703560571,2.761483635,4.199018082,2.804837946,0.004685611,0.401257346,0.004106898,2.91846019,4.787734621,3.244138142,0.034191533,5.503223999,0.688558826,2.704166064,0.706315405,2.586339416,3.19375573,0.113657168,2.457128236,3.550311519,3.668947321,3.962665789,0.133831325,1.550628844,5.410163889,1.975795374,5.198178776,2.334813028,4.805687046,0.176161445,6.175425781,4.821160677,3.661439546,2.219538968,5.263567835,2.501440559,0.279740889,1.715357145,4.769243089,1.624001788,0.010063174,0.828413507,0,0.051940863,4.150379333,2.841869353,4.337412091,0.102156618,0.077632869,3.728246458,3.41490166,0.65560151,3.744291125,2.728565418,6.960448718,3.013504332,2.120564584,5.666687492,2.795090444,0.095691027,3.565519964,4.1544592,0.028332465,4.29584494,2.954876285,2.116237519,1.284386788,1.415946124,2.177937469,3.169220385,0.053352582,0.533757399,0,3.082201614,4.244155226,2.251095581,0.003133905,3.295444641,1.626478053,3.18402777,2.243857928,2.503258917
CVCL_1549,3.672849403,0,4.824597137,2.642330664,2.503034496,0.031556745,0.555474702,4.791694552,4.880595132,3.564579159,1.807222748,3.104915884,3.269557491,3.674650702,2.947779278,0.17085215,4.23566325,3.883606284,1.924034569,3.517739315,4.467337605,4.522071675,1.641026367,0.283619902,0.022092846,2.531564332,5.241681103,3.722563546,0.039625642,4.258689468,0.102980577,4.099930537,3.713016607,3.507493081,2.908953696,1.103697101,3.518672052,2.343565646,2.719898309,4.150962275,0.059517554,0.068094428,5.689899192,0.739481076,4.60501184,3.83839517,4.397300252,0.608001432,4.152399451,4.494074702,3.652752685,1.875801164,3.321488253,3.493220524,0.3185805,2.198379586,4.660941531,1.227003456,0,0.311744484,0.002414799,1.924019859,3.484063292,3.076248225,3.9681382,0.110833539,0.294334585,3.551369797,3.360815894,4.257965193,3.638022552,3.269130311,7.054525292,2.981489392,1.91178036,5.929309704,0.214041476,2.458267244,3.639275808,4.697416107,2.536206605,4.257696083,3.103033232,1.131260427,2.173145975,1.393411146,2.496434015,2.994956744,0.064464734,0,0.251768343,2.741303479,2.428904467,2.266257005,0.018019911,3.868967504,0.035890935,3.039831305,2.616098407,2.43782508
CVCL_1551,3.49916082,0,5.077583588,2.226854402,2.179692254,0.073787903,1.925724539,4.509959718,4.163600708,3.614388993,1.710634951,2.416380094,3.715549021,2.551061348,0.703030083,0,3.809472925,3.333095691,2.15134787,3.80307826,3.625703056,5.128895144,0.818803073,0.558350047,0.94080599,2.660786026,5.36697667,2.955852372,1.068522343,5.060408352,0.150058844,2.015822752,0.111243801,2.307807543,2.810566826,2.063228571,3.614658261,4.474418512,2.740460812,3.725927839,0.025820942,0.225061358,5.255806593,1.342263135,5.15935748,4.674900007,3.952234197,0.114387932,4.889929109,4.048216046,3.119562598,1.696442469,4.477431832,2.644937739,0.27901873,2.548039074,5.829309879,1.938929771,0.023114935,1.088526632,0,0.037805477,3.777892838,2.489680716,4.305694938,0.03061649,2.043503244,3.751475791,3.296555824,3.59590212,3.045524304,4.099008888,6.474912542,3.208562961,1.204489435,5.86393067,1.439462469,3.332409474,3.045384767,3.924987153,2.786487823,4.281181736,2.661562854,2.416268247,2.775780924,1.614437601,2.356036228,3.806042388,0.047819604,0.062254447,0.209505617,2.544685361,4.214914983,2.666489182,0.028545561,4.802799156,0.416232194,4.068132282,2.541351864,2.812408566
CVCL_1552,3.384670211,0,4.958571405,1.99135493,2.561134865,0.013956067,2.580342749,4.488099416,3.442330251,3.455732735,2.042304495,2.420299276,2.783049679,2.908404109,1.342481598,1.164774638,4.034929833,3.293163698,2.058055384,3.07617741,3.242204265,4.592034787,1.215808681,0.242670265,0.161196686,2.758955959,5.067872023,2.816958966,0.111736493,4.750828358,0.034376326,0.777237016,2.972221393,2.760690203,2.475325741,1.90355059,2.5206638,4.267075859,2.537991215,3.377585164,0.159475233,1.785489698,5.671509269,0.086110389,3.714645019,2.822712905,4.317767935,0.866392807,5.129947888,4.317046504,2.704562018,1.326209042,4.404386468,3.012298749,0.271595718,2.269113584,4.440083285,0.35630786,0.017031141,0.513466585,0,0.24486579,3.857023361,2.469213314,3.428319659,0.005701726,0.008028018,3.408992539,3.509905945,5.386316411,3.402327618,4.375438448,6.32510725,2.506902191,0.988424241,6.233386761,0.041253065,0.456930092,2.671895325,3.356888293,0.389301726,3.359057526,1.809050056,2.570237726,2.618712592,2.542956649,1.657925856,2.293219243,0.04753554,0.046111166,0.152618773,1.640416248,3.934196482,2.261873542,0.021041636,4.582355099,0.501731033,3.554749729,2.408520848,2.292168638
CVCL_1553,2.181064741,0,4.936270921,1.968647364,2.845593049,0.079666355,0.241778258,5.237646348,2.673351907,3.666410654,2.042321543,2.976999676,3.841251824,0.928081888,3.347991544,0.011875886,4.004934264,3.715821829,3.099632754,3.881172049,4.9329212,5.220692763,0.180761902,0.02681183,0.023530218,3.190254292,5.418619421,3.72324801,0.05857296,4.971178663,0.052551071,0.279612024,0.585950552,1.087918674,2.618066928,1.259931886,2.945355565,4.489380755,2.691797348,3.731433435,0.115129595,0.49593702,5.170028649,2.514225481,5.294091024,3.766889838,4.876664428,0.060660206,5.284810041,4.40507948,3.181021064,2.705980286,5.323024687,3.056683887,1.771217446,2.148469594,4.689992287,0.13325993,0.005816176,0.127129462,0,0,3.489131469,2.37373458,4.291265136,0,0.010933207,4.079860543,4.393626089,0.064032852,4.156880756,2.938759914,6.681433848,3.58634658,1.192728733,5.573343071,0.040128028,0.059313242,3.119093264,3.661900433,0.100019546,4.522146979,3.18324729,2.617528784,2.687966768,0.386759593,2.940213568,3.517245974,0.050553464,0.452087822,0.017127501,2.657020224,3.491712717,1.521734663,0.025008276,4.232353992,0.07016922,4.109329003,2.237285459,2.499882211
CVCL_1555,2.522165824,0,4.964847986,2.154120524,2.720255604,0.024436995,0.569425439,4.333154431,4.644569043,3.434253099,0.008138291,0.319713527,3.810452806,2.121374774,2.341724872,0.005770427,3.662973457,3.047058476,1.742507971,2.790192298,4.127823954,4.47165764,0.766412506,0.094221478,0.640091329,2.510823212,5.318492328,3.037821076,0.075074561,5.132230166,0.96235603,2.528754453,0.620666799,3.182367492,2.911841489,1.016346397,2.847295216,0.25564384,3.269939878,4.413317158,0.025018533,1.274177747,4.954530596,0.372028399,5.188788935,3.048579179,4.935893015,0.097358512,4.928916101,3.802350973,3.894575303,3.896920555,4.0483036,2.415396029,0.507462927,2.041801582,4.240392377,0.069598881,0,0.521523742,0.025212304,1.076446926,3.711549037,1.612915986,4.198085752,0,0,3.970264286,3.430151627,0.143054801,3.620220408,2.338691783,6.67927051,2.584502962,0.097493702,5.625423711,0.015746454,0.092343581,3.095136786,3.504490638,0.651031374,4.122919957,2.819647545,1.57008319,0.079970289,4.180977678,2.496074827,2.866040599,0.05166963,0.030646784,0.016577386,2.437252177,3.280795692,1.844719577,0.027679595,3.527797286,1.126591367,4.084666245,2.563636251,2.283191185
CVCL_1556,3.784010699,0,5.030335874,2.529693454,2.884742637,0.04054451,2.130968847,4.669001068,4.972234266,3.201324865,1.536129986,2.042187054,3.234574465,2.672253874,1.77535814,0.005514501,3.71381372,3.844505471,2.478396262,3.731808759,5.00700164,5.101912101,2.417946059,0.31126657,0.005869997,3.451577778,5.282209747,2.480686752,0.054387053,5.055969152,1.300095097,2.922711538,2.658829096,3.561570567,2.901667621,0.085281827,2.209453542,0.616669324,2.767564652,3.928702886,0.008047615,0.103542617,4.150917188,0.397079781,5.042879525,1.735479631,4.442798865,0.208395812,5.354791367,4.328779623,3.431173634,0.697357032,4.534150742,2.805152032,0.204187729,1.133425934,4.622580214,0.050383565,0.021434694,0.270535512,0.004423522,0.390891494,3.606531519,1.846229162,3.910413164,0.035381402,0.039880537,3.821572015,3.315553914,4.991488234,4.025693253,3.462300585,6.306704501,3.083390212,0.422035382,4.596989837,0.007550968,0.915618261,3.245790844,3.746436274,0.0693535,4.650900087,2.159605109,2.058346915,0.214088225,1.042164365,2.092544902,3.26955927,0.064583201,0.068953135,0.09160889,3.284405835,3.743890319,1.086743674,0,3.034111378,0.006722673,3.289666504,2.350272417,2.47630288
CVCL_1559,4.252674998,0,4.721385399,2.869964817,3.013846558,0.010958934,3.974901354,4.071604542,4.243372682,3.287686589,1.894966619,2.949715948,3.685727581,2.548626289,0.849582705,0.00513409,3.270034928,2.776149784,1.743893114,3.140974149,4.561186485,4.55613575,2.886204519,0.171935562,0.1222677,2.097007325,4.901993371,2.38985489,0.099026209,4.23080425,1.819570063,1.851250279,1.79482723,2.003039853,2.504203835,1.461021065,2.365991327,3.427995568,2.696025122,4.222813386,0.02964052,0.023899396,4.934605143,0.73084437,5.011437629,1.009574228,4.847503551,0.529367375,4.845999544,5.215596603,3.520050996,2.415318721,3.108176729,2.465234069,0.105275447,2.041616168,4.623758396,1.51748198,0.010044078,0.392124794,0.03450435,0.153739941,3.544890842,2.103202762,3.473200626,0,0.028038269,3.735455955,3.2715162,3.888376336,3.995349587,3.686172398,6.707239336,3.151321898,0.008261416,4.952726318,0,0.037926283,3.13550512,3.59266759,1.978636042,4.46086971,2.671869509,2.245827468,0.059911443,2.212943849,2.515911748,3.152685427,0.209918173,0.021921303,0.237467661,2.517545534,4.559340866,1.962610127,0,3.862892791,0.006252115,3.84104081,3.363481753,2.747060684
